CPU	 1	 0.13335
CPU	 3	 0.15
CPU	 5	 0.133325
CPU	 7	 0.133325
CPU	 9	 0.133325
CPU	 11	 0.13335
CPU	 13	 0.133325
CPU	 15	 0.15
CPU	 17	 0.15
CPU	 19	 0.133325
CPU	 21	 0.133325
CPU	 23	 0.13335
CPU	 25	 0.116675
CPU	 27	 0.133325
CPU	 29	 0.133325
CPU	 31	 0.133325
CPU	 33	 0.15
CPU	 35	 0.13335
CPU	 37	 0.13335
CPU	 39	 0.116675
CPU	 41	 0.133325
CPU	 43	 0.16665
CPU	 45	 0.166675
CPU	 47	 0.15
CPU	 49	 0.133325
CPU	 51	 0.133325
CPU	 53	 0.133325
CPU	 55	 0.133325
CPU	 57	 0.133325
CPU	 59	 0.15
CPU	 61	 0.15
CPU	 63	 0.15
CPU	 65	 0.133325
CPU	 67	 0.133325
CPU	 69	 0.133325
CPU	 71	 0.133325
CPU	 73	 0.166675
CPU	 75	 0.15
CPU	 77	 0.15
CPU	 79	 0.15
CPU	 81	 0.15
CPU	 83	 0.13335
CPU	 85	 0.13335
CPU	 87	 0.13335
CPU	 89	 0.15
CPU	 91	 0.15
CPU	 93	 0.133325
CPU	 95	 0.15
CPU	 97	 0.133325
CPU	 99	 0.133325
IO	 0	 8.81668
IO	 2	 8.68332
IO	 4	 8.53332
IO	 6	 8.38332
IO	 8	 8.25
IO	 10	 8.11668
IO	 12	 7.98332
IO	 14	 7.85
IO	 16	 7.7
IO	 18	 7.55
IO	 20	 7.4
IO	 22	 7.26668
IO	 24	 7.13333
IO	 26	 7
IO	 28	 6.85
IO	 30	 6.7
IO	 32	 6.56668
IO	 34	 6.41667
IO	 36	 6.26668
IO	 38	 6.11667
IO	 40	 5.98332
IO	 42	 5.83333
IO	 44	 5.65
IO	 46	 5.48332
IO	 48	 5.33333
IO	 50	 5.18332
IO	 52	 5.03332
IO	 54	 4.9
IO	 56	 4.73332
IO	 58	 4.58333
IO	 60	 4.43332
IO	 62	 4.28332
IO	 64	 4.13333
IO	 66	 4
IO	 68	 3.85
IO	 70	 3.7
IO	 72	 3.56668
IO	 74	 3.38333
IO	 76	 3.21667
IO	 78	 3.06668
IO	 80	 2.91668
IO	 82	 2.76668
IO	 84	 2.61667
IO	 86	 2.46667
IO	 88	 2.33332
IO	 90	 2.18332
IO	 92	 2.03333
IO	 94	 1.9
IO	 96	 1.73333
IO	 98	 1.6
